"CUSEC","min_dist_army"
"0305905002",32306.9808446069
"0306302006",38860.3466069427
"0306303002",38907.0917532548
"0306401002",34072.4885912489
"0306402001",33082.8902124945
"0306501015",18656.3506182075
"0305902004",29895.6102015259
"0306101001",35349.4645826764
"0306302003",39189.0173761885
"0306304010",38608.6278741687
"0306501003",19721.0508482477
"0306501010",18813.9194302447
"0306501021",17651.8282304055
"0306502007",19199.1211564609
"0306502014",20428.3966592545
"0306502018",20671.0685834401
"0306502025",20776.0493925631
"0306503006",20461.9916317058
"0305905003",30153.9511457587
"0306302005",39473.4823408016
"0306304001",38654.1373185354
"0306304008",38010.51673098
"0306501005",19766.4349782196
"0306501012",18955.1369719653
"0305903003",29660.6616942568
"0306304002",38526.1196386461
"0306304009",38426.1299007301
"0306401001",34447.7747445297
"0306501020",17431.9440495258
"0306502001",20381.0720854777
"0306502006",18795.3237602028
"0306502008",18965.8311862324
"0306503005",20353.6714782225
"0306503007",20556.396321138
"0306503015",20670.524483187
"0306503017",20809.6652029497
"0306504010",21221.7213594383
"0306504012",20943.6846534979
"0306501014",18843.7579322208
"0306501016",18236.0455384048
"0306501018",17796.6797842918
"0306502010",19292.9274116216
"0306502012",20107.3769382283
"0306503001",20004.3718499493
"0306503003",20157.874548028
"0306503019",20884.3219737364
"0306503021",20409.0502228333
"0306504006",21160.5060521113
"0306504008",21111.9378662093
"0306505002",20400.2105738628
"0306505004",20307.3290177621
"0306501004",19826.2733620719
"0306501011",18879.4425012931
"0306501013",18685.247646245
"0306502015",20532.8416659337
"0306502017",20783.0029547736
"0306502024",17890.9496786154
"0306502026",17711.0762937097
"0306503025",20303.1027645079
"0306503027",20002.2156672067
"0306504001",20812.6141657241
"0306504003",21019.9301718719
"0306505005",20517.1810341419
"0306505007",20778.4483347431
"0306501007",19230.4337381628
"0306502003",20028.1881330951
"0306502004",19607.4142546529
"0306502021",18535.039323481
"0306502022",18445.7700744723
"0306503009",20687.3452374411
"0306503010",20622.8037254878
"0306503029",20146.2505331368
"0306503030",20161.4715595858
"0306504016",20900.7494088004
"0306504017",20866.749056768
"0306505009",20682.3943635557
"0306505010",20589.524362505
"0306502002",20169.9644938626
"0306502005",19081.0141248152
"0306502019",20649.7886133215
"0306502020",18752.0495517121
"0306503012",20692.3156597795
"0306503013",20705.4489405828
"0306503028",20336.3789508968
"0306503031",20322.1855902592
"0306504014",21114.796123764
"0306504015",21016.821438215
"0306505011",20436.127732714
"0306505012",20670.5334070746
"0306505027",20503.3439504233
"0306506002",20804.6980081706
"0306501017",18262.5854507714
"0306502011",19419.6339285982
"0306502013",20284.3584675095
"0306503002",20197.2101851639
"0306503004",20348.6889505199
"0306503020",20371.3865201289
"0306503023",20494.1191157484
"0306504005",21301.2696642351
"0306504007",21245.4892978881
"0306504009",21386.2650143687
"0306505001",20580.2451804301
"0306505003",20176.6447776905
"0306505019",20852.2315946966
"0306505021",21089.6576059848
"0306506008",21613.5934437273
"0306503014",20775.4803175142
"0306503018",20830.0717891637
"0306503026",20145.9144803815
"0306504002",20969.0270342673
"0306504013",21126.8101304533
"0306504020",21310.118744665
"0306505006",20672.711206956
"0306505018",21100.3142299809
"0306505025",21369.3595191568
"0306506004",21026.7309214909
"0306506015",21550.7146351497
"0306506022",21587.6960134896
"0306507007",15607.1281750099
"0306504019",21655.862108534
"0306504021",21355.4806178325
"0306505024",21315.6621422913
"0306505026",21581.1532352969
"0306506003",20903.8984847925
"0306506005",21133.7064403327
"0306507006",9512.91095192605
"0306507008",16257.7496036847
"0306507010",19877.5127994196
"0306507015",25883.5655424698
"0306505020",20964.3440875185
"0306505022",21235.3180173358
"0306506007",21425.6757419669
"0306506011",20978.6902043823
"0306507002",21546.6321528371
"0306507004",11555.2231985425
"0306507019",16006.4860142731
"0306505014",20826.5993825436
"0306505016",21035.6804196927
"0306506012",21227.6614097356
"0306506014",21401.2384225424
"0306506021",21454.2490390088
"0306507024",10435.6436197299
"0306507026",19432.2185724742
"0306501019",18071.1365443453
"0306502009",19189.9577077
"0306502016",20624.1815456108
"0306502023",20045.0301814916
"0306503008",20666.030839148
"0306503016",20544.1245709153
"0306503024",20211.5279312846
"0306504004",21104.4835559859
"0306504011",21215.8703055079
"0306504018",21369.150079762
"0306505008",20841.2964695768
"0306505015",20924.3961888299
"0306505023",21270.6390159686
"0306506006",21302.4944767892
"0306505013",20704.0382045992
"0306505028",20325.0767500056
"0306506001",20668.5620179929
"0306506018",21175.5367328544
"0306506019",21197.9177168968
"0306507011",23075.3858951967
"0306601002",28561.0256147297
"0306601003",27864.9692527152
"0306604009",27708.6702777494
"0306604010",27541.9779193326
"0306506010",21268.5521346257
"0306507003",17160.478209739
"0306507005",11188.3528914667
"0306507020",10904.0513426558
"0306507022",11245.578422306
"0306603001",30027.1200248121
"0306604002",27626.7712467049
"0306604015",27169.7290716363
"0306506016",21312.6776867917
"0306506017",21388.6395844766
"0306507012",27343.2693531181
"0306507013",26527.824226086
"0306601001",28084.1315482175
"0306601004",28357.166165985
"0306604007",27869.9531573269
"0306604008",28105.4819674288
"0306605007",27271.527341823
"0306507018",12892.4999445892
"0306507025",10781.74693922
"0306601006",28887.7793867857
"0306604006",27680.2458200945
"0306604013",27365.3560515471
"0306605002",27338.6623748757
"0306701001",9118.87362629723
"0307101002",33722.006925244
"0307501001",8880.1894105613
"0306507021",22451.5415350556
"0306602004",28463.9816706212
"0306604001",27669.1348866975
"0306604016",27496.301813237
"0306604018",27916.322656803
"0306901001",9766.60449266208
"0307001001",33473.2938535197
"0307601005",31378.6005568909
"0307601007",33638.6208561678
"0306601005",28220.6276835211
"0306602001",27897.1024276657
"0306602003",28159.8872908574
"0306605001",27572.6145333357
"0306605003",27020.7511051582
"0306605005",27339.4024073458
"0306605010",27123.442197558
"0306605012",27242.2120441958
"0307701001",34582.7973078203
"0306506013",21214.5641771923
"0306506020",21361.5353275177
"0306507009",20374.6922832583
"0306507016",11046.8755155133
"0306507023",26634.3890632852
"0306602002",28075.8248938679
"0306604004",27924.475897699
"0306604011",27414.3045144458
"0306605004",27139.8401780482
"0306605008",27577.5667540733
"0307102001",33523.1285315123
"0307301001",12302.3043240985
"0307401001",33861.0939673906
"0307901003",26513.7068211786
"0307901004",26964.9200639959
"0308101001",24587.9117505937
"0308102001",21660.5713933672
"0306605006",27513.1366964532
"0306605009",27852.7643284016
"0307102002",32071.8634490797
"0307201001",22307.394909191
"0307901005",26043.5603390067
"0307902001",26187.4683663526
"0308001001",28569.2139885707
"0308201001",40602.9371842476
"0306507017",9530.24643462056
"0306604003",27366.2950126205
"0306604005",27774.3177948542
"0306604012",27238.5129458818
"0306604014",27010.4396132924
"0307101001",33887.0311479241
"0307101003",33451.0356903816
"0307601001",32214.3684938984
"0307601003",32419.9439566696
"0307903005",27879.2021046425
"0307903007",27119.7531270023
"0308201002",40342.5558933623
"0307902006",27233.6590759074
"0307903001",27425.8504036454
"0307903003",27276.6370083653
"0308202002",38276.3887475553
"0307901002",26728.2030549665
"0307902004",27071.7188409238
"0307903004",28092.2673695511
"0308202001",40479.9091923337
"0308301001",20260.1935457459
"0307901001",26892.5366098447
"0307902003",26895.1424210556
"0307902005",26838.4029821991
"0308203004",38686.1437775053
"0308301002",19342.2158312306
"0308501001",25510.9907448889
"0308801001",19033.133081893
"0309001008",7692.5753739879
"0309002002",7634.55800147289
"0309002007",9100.3221580206
"0306604017",26452.1392832036
"0306801001",9274.30026710291
"0306901002",14663.6425636237
"0307601004",32503.4934958676
"0307601006",32650.5516674056
"0307902007",26747.1426208458
"0307903002",27203.053009468
"0308202003",40108.8645081307
"0308203002",42089.559787261
"0308203001",41496.473311641
"0308801002",19329.3676461987
"0308801004",19378.1073239193
"0309001003",7603.01012879499
"0309001005",7056.78022659507
"0309201003",21117.4799370667
"0309201005",21962.4612618739
"0306605011",26983.507324504
"0307001002",34555.2840520321
"0307601002",31947.6428379986
"0307801001",38790.7510580989
"0307902002",26189.8933247841
"0307903006",25875.6221600269
"0308201003",41005.2528417302
"0308203003",41915.6794376748
"0308301003",19142.9103245298
"0308601001",13986.6823684534
"0308901002",30125.3218149376
"0308401001",22507.1183590382
"0308901004",29256.4675258362
"0308902001",36047.0370670173
"0309001007",7430.8897720566
"0309201001",20553.0889478372
"0309301002",22867.8511795153
"0309301009",22154.542052434
"0309302006",23143.4592671822
"0308301006",18892.4150123571
"0308301007",19168.2003412981
"0308901005",29399.4797704432
"0308901006",29801.729776058
"0309002004",7223.65575866814
"0309002005",5493.64237721465
"0309301007",21358.7050169905
"0309301008",22410.3825210367
"0309302007",23386.0400369953
"0309302008",23337.0984379891
"0308301004",18686.5014419491
"0308301005",18149.8008534155
"0308901007",30108.799850889
"0308901008",30326.9964255315
"0309002003",8491.48560444885
"0309002006",8850.49256959416
"0309301005",22800.7332330057
"0309301006",22467.1488745912
"0309303001",24622.9168896279
"0308801003",19774.5932912048
"0308801005",16455.6852724536
"0309001004",7177.01118194974
"0309001006",6741.07840443774
"0309201002",21072.3279294855
"0309201004",20887.5115379265
"0309301013",22030.1086214755
"0309302001",22947.1058369991
"0309401007",13858.7688447997
"0309501002",32961.9654636413
"0308201004",40975.6619574032
"0308901001",30458.921715588
"0308901003",29782.7586171492
"0308901010",30421.6774566755
"0309001001",7554.56160097054
"0309301001",22697.4197179271
"0309301003",22603.9960309328
"0309301010",22781.5175278247
"0309301012",22273.7786735029
"0309501005",32214.2858257894
"0309401002",14846.2752365434
"0309601003",32434.2543304273
"0309601004",32254.7354967038
"0309903001",25889.4331592602
"0309903002",25825.5131727836
"0309101001",20967.4798929586
"0309302005",23209.5936966983
"0309401003",14529.6284524573
"0309401005",12513.1280124834
"0309902002",26207.9309086818
"0309902004",25921.3022702064
"0309904001",26349.2980934369
"0309301014",22675.0150277474
"0309302002",22926.6994335303
"0309501001",31660.581216556
"0309501003",30642.9552317662
"0309901001",32070.3472697155
"0309901003",26345.2779205543
"0309902001",26146.9362517275
"0309904004",26931.9017935891
"0309904006",27043.5394886637
"0309601001",32100.3845999722
"0309601007",32142.9374475975
"0309701001",23047.5420976138
"0309905002",14802.6006003941
"0309905004",18453.6417288518
"0309906002",30830.7451811559
"0309401004",14626.0960484704
"0309501004",31023.0381760131
"0309801001",10727.1831923691
"0309902003",26088.3661838198
"0309903003",26224.3968699646
"0309906001",29145.4807772017
"0309907001",23967.6394182943
"0309401001",12729.6830599035
"0309601002",32132.6865178452
"0309601006",32377.563804103
"0309902006",25691.7521818124
"0309902007",25646.3413305304
"0309906004",24656.0681316241
"0309906005",24523.1953603863
"0310001001",19520.018397904
"0310101003",30843.0988075772
"0309901002",26540.7548134412
"0309901004",26353.9591035127
"0309904005",27226.6563998584
"0309905001",24602.9068900887
"0309907005",30322.0676988932
"0309908001",27025.3506785307
"0310202002",24971.9731378265
"0309907004",23690.1305539031
"0309907006",33906.6752092203
"0310202001",25511.5857736669
"0310203001",24782.1507238695
"0310403004",27293.2741655254
"0310403006",27475.4409397527
"0309904003",26765.0043987531
"0309908003",31119.9804981948
"0309908005",34480.4316856637
"0310101004",31396.8105905668
"0310201002",24530.7919332939
"0310404001",26720.9549700133
"0310404003",26994.337318935
"0308901009",29789.6915262542
"0309001002",7488.82313677386
"0309002001",7951.78184337174
"0309002008",5144.58904342661
"0309201006",20573.0752659392
"0309301004",23037.8935599246
"0309301011",22465.7152545028
"0309401006",14923.2138341848
"0309501006",32221.0622716566
"0309601008",32078.8071725169
"0309902005",25879.3476319072
"0309908002",29707.8116420057
"0310201001",25495.8692733813
"0310401001",26250.7981204595
"0310402005",26582.5826671373
"0310404004",26267.2856121293
"0310404011",26048.1236823346
"0310701002",10255.1944080677
"0309907002",22092.5203974239
"0310301001",9328.63722284272
"0310401002",26155.7100993846
"0310402006",26483.4022261628
"0310403002",27169.7021502754
"0310901001",34817.390219639
"0311001001",27535.341395342
"0310402001",26515.7909005849
"0310402002",26651.7024398898
"0310404007",26986.4886477332
"0310404008",23748.1407846041
"0311101001",31199.0561783526
"0311101004",30411.7532189312
"0311101005",29923.1511932657
"0310501004",47610.3223106068
"0310701001",11257.2134737268
"0311401001",35021.2895414546
"0310403003",27461.2892520923
"0310403005",27660.5465537373
"0310501003",43892.8230039669
"0310601001",16808.2884518765
"0311302002",33564.6164241491
"0311501001",25551.2748878929
"0309906003",27250.4209125342
"0309906006",22893.064222292
"0310101001",30356.1097831523
"0310101002",30543.2999126724
"0310402003",25942.8905612861
"0310402004",26296.5786781899
"0310404006",26933.9030187705
"0310404009",26772.0012374817
"0311101002",30681.9894098753
"0311101003",30622.6832595825
"0311901004",7261.21686449266
"0311901005",7510.02987542027
"0309904002",26580.8252317365
"0309905003",15041.9735173874
"0309908004",33541.8561520879
"0310101005",30958.445655852
"0310401003",25968.4224291973
"0310403001",26971.1447720832
"0310404002",27151.8925567874
"0310501002",45948.280287228
"0310901002",34982.7776669303
"0311201001",10750.2137294688
"0311901001",7129.69803437829
"0311902002",8863.55108348822
"0312101001",18249.5712018117
"0312102004",17641.3259869952
"0310404005",27285.3313472803
"0310404010",27465.1828616968
"0310501001",46714.9744105019
"0311701001",27739.8018289218
"0311801002",29246.5668703254
"0311902001",7510.34078666681
"0312102010",19101.9422091428
"0312201002",3883.25516541315
"0312201009",3397.38169814288
"0312201011",4215.50964811582
"0312101005",18291.5242580228
"0312101008",12920.256116033
"0312201004",3668.56042035656
"0312201005",3703.14307544357
"0312202007",2666.21474328514
"0312202008",2455.960868779
"0311301002",31125.3170727321
"0311801001",31740.49434503
"0311901006",6788.41325845061
"0312101003",17511.5803119668
"0312102002",17863.2506776231
"0312102009",18390.023261326
"0312201010",3565.9745824273
"0312202002",3047.45400408374
"0312203001",10087.6329197083
"0311301001",34176.1402373876
"0311302001",33117.6839070264
"0312101002",17858.7059196124
"0312101004",12778.3845597517
"0312102001",18201.1542226719
"0312102003",17676.3142781291
